Age,Annual Income,Location Code,Marital Status,Brand Loyalty,Hours Online,Years subscribed,Gender,Education Level,City,Renew
50.0,67406.01722416608,Rural,Single,0.12103529198858856,4.731914111392921,7.0,M,High School,Osaka,No
53.0,33405.67485326235,Suburban,Single,-0.016961077811733144,7.536454644065371,7.0,F,High School,Tokyo,Yes
40.0,58244.99743823521,Urban,Divorced,0.23260888295975932,6.829169446851071,7.0,M,Graduate School,Kyoto,Yes
62.0,83258.91320460649,Rural,Married,0.31758172335951,5.891224011669159,4.0,M,High School,Osaka,No
24.0,59625.5663880439,Suburban,,0.5865633115833613,6.155572617004732,4.0,F,College,Kyoto,Yes
42.0,48051.60384912402,Urban,Divorced,0.4635875859988405,6.6514762204730875,5.0,F,College,Osaka,Yes
58.0,50136.55809049664,Rural,Divorced,0.3245860800409754,7.4188921917746224,4.0,M,Graduate School,Tokyo,No
50.0,37997.26658122042,Suburban,Single,-0.17252400968414508,4.22897773303956,7.0,M,Graduate School,Osaka,No
50.0,56049.68125650446,Rural,Married,0.6749711535542186,3.7710616866902393,5.0,F,High School,Osaka,No
52.0,46972.17834951814,Suburban,Married,,4.143617791950897,7.0,M,,Osaka,No
54.0,67390.24384005164,Rural,Divorced,,7.026374128601929,3.0,M,High School,Kyoto,No
47.0,57714.79703163581,,Single,0.08147036414427894,5.038754611269434,4.0,M,College,Tokyo,No
48.0,51323.40081350125,Suburban,Married,-0.21587233511639986,5.824790052726637,5.0,M,College,Kyoto,No
40.0,65410.614021682544,Urban,Divorced,0.5880421763453727,6.351076161686205,4.0,F,College,Kyoto,Yes
49.0,72386.39022920579,Suburban,Divorced,0.1346499107224095,7.085490456260882,7.0,M,,Kyoto,Yes
39.0,64794.34148737468,Urban,Single,-0.050418151330416425,7.896880679882559,4.0,F,High School,Tokyo,Yes
50.0,88188.59594828091,Suburban,Married,-0.23132004441832588,5.350967308800595,5.0,M,College,Osaka,No
45.0,53884.56975847402,Suburban,Single,0.12400514361902086,7.714794519171646,3.0,M,Graduate School,Kyoto,Yes
46.0,49700.1230287006,Urban,Divorced,0.6713763591924102,7.816697400155219,3.0,M,Graduate School,Tokyo,Yes
64.0,32075.581819319013,Suburban,Single,-0.10896254654553059,6.844012613958596,5.0,M,Graduate School,Tokyo,Yes
51.0,32485.967269924513,Urban,Married,0.9113450164592611,6.400313600780397,6.0,M,High School,Kyoto,Yes
57.0,68029.87208573152,Suburban,Single,-0.08944142438923675,6.752930387037323,6.0,F,Graduate School,Tokyo,No
42.0,81266.44782626582,Urban,Divorced,0.17268482236781355,8.147293422959134,4.0,F,High School,Osaka,Yes
58.0,48549.20194565328,Suburban,Divorced,-0.07284991570074811,7.225693408432128,7.0,F,Graduate School,,Yes
49.0,59153.846688104684,,Married,-0.7946498042334956,7.399754849659393,8.0,M,High School,Osaka,No
47.0,69586.00942392868,Urban,Divorced,0.20959480799588165,6.305762336313754,6.0,M,High School,Osaka,Yes
39.0,33034.102256286904,Urban,Married,0.48158374770036394,6.943626501620563,7.0,F,College,Osaka,Yes
50.0,67366.26181641461,Rural,Single,-0.9226351924095312,7.6754976561383295,6.0,F,High School,Osaka,No
50.0,62899.92045459005,Rural,Single,-0.1069846828363829,7.410587021455455,7.0,M,High School,Tokyo,Yes
55.0,72107.77922838934,Urban,Single,-0.47102060817945124,7.9658144885127555,7.0,M,Graduate School,Kyoto,Yes
47.0,80080.44210573765,Suburban,Married,0.04122673076992253,5.525728110938228,5.0,M,College,Osaka,No
43.0,59893.714057744495,Urban,Married,0.7575544627900874,5.86927550052738,3.0,M,Graduate School,Tokyo,Yes
58.0,51754.673757875025,Suburban,Married,0.05741306112791247,7.316928256559593,4.0,M,High School,Kyoto,No
45.0,79910.48740997787,Urban,Divorced,-0.5291510937923025,5.281317905009377,4.0,M,High School,Kyoto,No
52.0,63280.531189829846,Urban,Single,0.6320029889496621,6.270514636279866,5.0,M,College,Tokyo,
43.0,38626.59799933783,Urban,Divorced,0.7621397945717515,6.353947491477035,6.0,M,High School,Osaka,Yes
44.0,49789.41415197181,Rural,Married,0.04225592485878567,4.562180503086885,4.0,F,High School,Tokyo,No
64.0,47082.648306653464,Suburban,Married,-0.05918549215092368,7.378964784577269,7.0,M,College,Tokyo,Yes
60.0,47826.82068821658,Urban,Divorced,-0.09270408441751066,6.342004202273024,5.0,F,College,Kyoto,Yes
53.0,59748.577743968766,Rural,Married,0.7812533943690544,7.590783164844158,3.0,M,Graduate School,Tokyo,No
50.0,55803.8340794201,Rural,Single,-0.5740362895392951,,6.0,F,High School,Kyoto,No
54.0,50912.631908332674,Urban,Divorced,0.5092004978000235,5.963192061524495,8.0,M,Graduate School,Kyoto,Yes
63.0,51019.265915103446,Urban,Divorced,-0.18272395759287344,6.5373471962478735,7.0,M,Graduate School,Osaka,Yes
45.0,57919.57188603938,Urban,Single,0.1203459702949582,7.923401322291862,4.0,F,Graduate School,Osaka,Yes
40.0,70706.42205692378,Urban,Divorced,1.1236090765850884,5.328605904654108,6.0,M,College,Kyoto,Yes
50.0,63018.864892403224,Suburban,Divorced,-0.17369142113904468,6.579466943319444,5.0,M,Graduate School,Tokyo,
43.0,54567.41802316389,,Married,-0.43175577567926415,6.018134362081855,4.0,M,College,Tokyo,No
55.0,45913.07861234023,Rural,Divorced,0.1177381902694587,5.572197525465159,6.0,F,College,Kyoto,No
51.0,44897.85566156962,Urban,Married,0.693448397953302,5.381323507283302,5.0,M,High School,Tokyo,Yes
39.0,52244.81553240248,Suburban,Divorced,0.6159646936540035,6.237201444814408,5.0,F,College,Tokyo,Yes
47.0,41907.682180921496,Urban,Divorced,0.27230848074731967,8.632934403847335,4.0,M,High School,Tokyo,Yes
44.0,53323.35759715575,Suburban,Married,0.4984056464096675,6.596077670341785,3.0,F,High School,Osaka,Yes
72.0,49722.00086460216,Suburban,Single,0.16241119920853625,5.979367037807428,5.0,F,College,Kyoto,Yes
52.0,45557.6368996152,Rural,Divorced,0.519524315741756,6.162438298756203,8.0,M,Graduate School,Osaka,Yes
44.0,43245.792906087256,Rural,Married,-0.09483365046260461,5.4617078928177225,4.0,M,Graduate School,Tokyo,No
55.0,70757.20797813544,Urban,Married,,7.373648583270891,3.0,F,High School,Kyoto,Yes
48.0,57098.65647459568,Urban,Divorced,0.27378934108278374,6.666660643029436,6.0,F,High School,Osaka,Yes
42.0,69900.5001317086,Suburban,Divorced,0.3433876858012452,6.561377632920167,5.0,M,College,Osaka,Yes
57.0,52106.31413951101,Urban,Divorced,-0.025755370910155395,6.194431614886567,7.0,F,College,Kyoto,Yes
42.0,63699.807422400714,Suburban,Married,0.41649776263883714,6.3184333440676355,6.0,F,Graduate School,Tokyo,Yes
41.0,56596.96572495783,Urban,Married,0.04267261208844096,4.375097203675713,6.0,F,High School,Kyoto,No
48.0,44371.49387507297,Suburban,Single,0.02182819901066336,7.2600020661987426,8.0,F,High School,Osaka,Yes
52.0,48484.36174930346,Rural,Married,-0.09930209156296119,5.471270734117369,8.0,M,Graduate School,Tokyo,No
63.0,55690.65572313739,Rural,Divorced,0.6228848131693959,5.468891210781951,6.0,M,Graduate School,Osaka,Yes
46.0,56135.30238051824,Rural,Married,-0.5925981115830193,5.113695191738395,3.0,F,Graduate School,Tokyo,No
50.0,37093.9107023611,Suburban,Married,-1.0279305225476278,8.105250301152365,4.0,M,Graduate School,Kyoto,No
43.0,41844.55860584431,Rural,Divorced,-0.3356349410656336,5.7331317584752,3.0,M,High School,Kyoto,No
33.0,58465.16136267736,Urban,Divorced,0.8411920130901717,6.80415123916259,3.0,F,Graduate School,Osaka,Yes
44.0,52271.00187304733,Suburban,Single,-0.04533728863180317,3.8521526417084004,6.0,F,High School,Osaka,No
57.0,71393.84048988827,Rural,Married,-0.5134875304210172,8.711814696184463,7.0,M,College,Tokyo,No
54.0,70512.15728633195,Urban,Single,0.20398887377817082,7.5923531676058165,6.0,M,Graduate School,Tokyo,Yes
43.0,64186.34250158065,Suburban,Divorced,0.5045447741014497,6.287212124146209,7.0,M,High School,Osaka,
40.0,38671.478843495875,Rural,Single,,6.505815487081067,1.0,M,Graduate School,Osaka,Yes
55.0,38082.278261787156,Suburban,,-0.24195001531345528,7.320365688648072,4.0,M,Graduate School,Tokyo,Yes
42.0,43176.895685332995,Rural,Divorced,-0.13424475144678208,4.125101751691782,4.0,M,College,Osaka,No
46.0,55597.05252865566,Rural,Married,-0.5940079116320697,3.5413992978027964,4.0,F,College,Tokyo,No
55.0,65745.62283596088,,Single,-0.3797098841090206,7.787782142238931,4.0,M,High School,Tokyo,No
52.0,42319.51514694041,Urban,Single,0.26128394142877714,8.212028480674293,6.0,F,College,Osaka,Yes
46.0,45600.25484170475,Urban,Divorced,1.104617700112464,6.169775253066021,6.0,F,College,Tokyo,Yes
47.0,51784.100619313045,Suburban,Divorced,0.13419820388170678,7.4553639970321015,5.0,F,College,Kyoto,Yes
49.0,45370.11628107632,Rural,Married,-0.7975972930490117,6.701166359089545,6.0,F,College,Kyoto,No
66.0,51352.17268617225,Urban,Divorced,0.5219157829476968,6.652870224104706,4.0,M,College,Tokyo,Yes
56.0,56764.27157667369,Urban,Married,0.2787357478164082,6.574696324516559,6.0,M,Graduate School,Tokyo,Yes
29.0,64020.971813906195,Urban,Divorced,1.4834958111726133,5.575270315611327,4.0,M,Graduate School,Osaka,Yes
53.0,47147.07174857528,Urban,Divorced,0.12910959668825905,7.151210781466202,6.0,M,Graduate School,,Yes
47.0,59018.50865504052,Suburban,Married,0.440187759034856,4.306260815604523,7.0,M,High School,Tokyo,
59.0,67373.38608344833,Urban,Divorced,0.40610647381999243,5.793873871382662,6.0,F,High School,Kyoto,Yes
45.0,56909.569541607925,Rural,Single,-0.6182815729596265,4.6870613374964005,7.0,M,High School,Kyoto,No
54.0,62160.040959191785,Suburban,Single,0.30780218865281594,6.985759796304312,4.0,F,,Osaka,Yes
54.0,47148.984311829736,Urban,Single,0.24241329226787003,7.293950136817694,3.0,F,College,Tokyo,Yes
54.0,51387.261947897816,Rural,Divorced,0.9574178717534384,5.2947297229902475,8.0,M,High School,Osaka,Yes
38.0,,Suburban,Divorced,,6.310042501091583,2.0,M,Graduate School,Kyoto,Yes
38.0,51953.49102381489,Suburban,Married,0.4952954763249104,5.695118167903043,6.0,M,College,Osaka,Yes
62.0,54857.03700396557,Suburban,Single,-0.23320416021985402,9.772642311750188,5.0,M,Graduate School,Osaka,Yes
54.0,58725.37748531887,Suburban,Married,-0.02086433280994754,7.052464775800259,4.0,M,,Osaka,No
63.0,62148.65278648689,Suburban,Married,0.40166165101577866,7.040405344245987,5.0,F,College,Tokyo,No
37.0,43164.77123436169,Urban,Single,0.7601640721660502,6.000095883116103,3.0,F,College,Osaka,Yes
56.0,56728.23325345633,Urban,Divorced,-0.744361830877946,9.220392199575024,,F,High School,Tokyo,Yes
49.0,38393.803404304264,Urban,Married,-0.4394128637344611,3.7671797250171286,3.0,F,,Tokyo,No
51.0,56823.00766119188,Suburban,Single,0.24361983254623143,,5.0,F,College,Osaka,Yes
55.0,89337.25728709369,Urban,Married,-0.11146684617901251,6.580635461916074,2.0,F,College,Tokyo,No
58.0,75596.78662083518,Suburban,Divorced,-0.36985563229746865,8.189652205736266,5.0,M,Graduate School,Kyoto,No
55.0,66115.96976323174,Urban,Single,0.30574319358238455,7.283092196153186,2.0,M,High School,Osaka,Yes
67.0,63276.651912095615,Suburban,Divorced,-0.10788053764675845,6.72291715368838,4.0,,College,Kyoto,Yes
50.0,53274.02767195798,Suburban,Single,0.5266140840700613,6.457779247670927,4.0,M,College,Kyoto,Yes
50.0,60027.93690297795,Suburban,Married,-0.48229136785960336,6.34911525386034,4.0,F,College,Kyoto,No
44.0,42811.207085737726,Rural,Married,0.1085441547298997,,3.0,M,High School,Kyoto,No
46.0,73176.32666847634,Urban,Single,-0.19674339185491801,6.202918371969656,7.0,M,College,Osaka,No
58.0,41082.7484718111,Suburban,Married,-0.22810287584291888,6.72856231366845,7.0,M,Graduate School,Osaka,No
58.0,63002.57236757193,Urban,Married,0.18581005438988155,5.6263347247905235,4.0,M,High School,Osaka,Yes
61.0,72482.25504828722,Suburban,Divorced,-0.1557174721769114,7.136680268096201,4.0,M,,Kyoto,Yes
41.0,34099.607185237866,,Married,-0.714348219912965,2.8565014489939475,5.0,F,High School,Kyoto,No
51.0,41470.28760867365,Urban,Married,0.2845203823135867,7.363913804663845,6.0,M,High School,Osaka,Yes
38.0,56524.234617035356,Urban,Single,0.5496323432059808,6.8165958718009225,5.0,M,Graduate School,Kyoto,Yes
53.0,37917.726317165456,Urban,Divorced,0.052106665054361304,6.69718192513842,2.0,M,High School,Kyoto,Yes
59.0,73861.1055225404,Suburban,Divorced,0.5667810185525634,6.613653629272128,8.0,M,Graduate School,Tokyo,No
53.0,54342.249627537334,Rural,Married,-0.9467255064820679,5.873740778412594,4.0,F,High School,Kyoto,No
42.0,74111.2284039071,Suburban,Divorced,0.406864717261451,6.864859007262168,5.0,F,High School,Kyoto,Yes
48.0,64868.03017797999,Urban,Single,0.03886053368628355,,4.0,M,Graduate School,Tokyo,Yes
57.0,56865.05801613722,Rural,Married,0.13910142069209336,6.609030477678965,8.0,M,High School,Kyoto,Yes
55.0,76008.97075433144,Suburban,Married,1.2975552161997765,4.2368709340002075,7.0,M,High School,Kyoto,No
43.0,53619.45749148098,Rural,Married,-0.8364038864151053,4.781614217525542,6.0,F,High School,Osaka,No
53.0,52125.7446229381,Rural,Married,0.588391509395256,3.270615270806024,7.0,F,High School,Osaka,No
34.0,56346.212251045625,Urban,Single,0.09550195495946792,8.201693547159277,3.0,F,College,Osaka,Yes
51.0,47442.801179553346,Urban,Divorced,0.2523895648321325,6.2990819188137905,5.0,F,High School,Osaka,Yes
51.0,54340.634275652264,Rural,Divorced,-0.1467586687202886,4.996008624637943,8.0,F,High School,Kyoto,No
54.0,28110.236050320254,Rural,Single,-0.17867224065577453,4.4615603839910145,7.0,M,High School,Tokyo,No
60.0,60282.39572774956,Suburban,Married,0.44995679836040914,5.759501162671692,7.0,F,High School,Osaka,Yes
39.0,62948.48304496414,Urban,Divorced,0.5228533519195526,6.491358303826624,6.0,F,College,Tokyo,Yes
41.0,62991.84003690459,Suburban,Single,-0.24497040247603907,4.356104675232783,6.0,F,College,Tokyo,No
51.0,77508.42485915856,Rural,Married,-0.19463016336779265,8.419873997691736,2.0,M,Graduate School,Kyoto,No
64.0,50903.341577231906,Urban,Married,0.1228220557913045,6.875408881657619,4.0,M,High School,Kyoto,Yes
55.0,55414.313649156735,Urban,Divorced,0.4749316870056487,7.588370624933803,4.0,M,College,Tokyo,Yes
47.0,32539.86794456572,Suburban,,-0.9242881412025054,5.953545431487152,3.0,F,Graduate School,Tokyo,No
39.0,32868.71460610586,Urban,Divorced,0.3710771484964959,,4.0,M,College,Kyoto,Yes
46.0,50932.56723142644,,Divorced,1.0479420817170946,5.218688818812065,5.0,M,College,Osaka,Yes
36.0,64899.459918948545,Urban,Married,0.2667999660273719,7.393452177695307,3.0,,Graduate School,Tokyo,Yes
56.0,57779.27132847675,Rural,Married,0.5925755111122247,6.179250778756379,6.0,M,College,Tokyo,No
58.0,45666.51490260591,Suburban,Divorced,-0.2666849853893261,7.477895722764906,6.0,M,High School,Osaka,Yes
53.0,58092.774497690785,Suburban,Divorced,0.7205706602841047,6.760120827026761,6.0,M,College,Osaka,Yes
50.0,59041.17752234275,Suburban,Divorced,0.33975302321167106,6.1273410043393985,4.0,M,College,Osaka,Yes
36.0,60986.05371990327,Urban,Divorced,0.8710701819500136,5.980376444155767,5.0,M,High School,Kyoto,Yes
40.0,64391.86874606686,Suburban,Single,0.28968935302853643,6.6834570443278105,5.0,M,High School,Tokyo,Yes
58.0,57862.59427837009,Urban,Divorced,0.060360606417953176,5.74472991938309,5.0,M,College,Osaka,Yes
37.0,65501.06814287093,Urban,Divorced,0.018817534220366375,6.804271157901497,4.0,M,College,Kyoto,Yes
53.0,70431.84773921403,Urban,Single,-0.41018128161797335,4.800980013780905,5.0,M,High School,Tokyo,No
50.0,67629.21589145769,Rural,Married,-0.2875244310466144,5.220045941498738,6.0,F,Graduate School,Kyoto,No
46.0,36394.64495712044,Suburban,Married,0.6171439219193885,6.272708118858304,5.0,F,Graduate School,Osaka,
51.0,56727.687039831675,Rural,Single,-0.26486773691462906,7.831432487741889,1.0,F,High School,Osaka,No
49.0,54080.744374852584,Rural,,-0.13661527708756876,6.397481251719784,6.0,M,Graduate School,Tokyo,No
58.0,39564.966593117395,Urban,Divorced,0.431234098719448,5.599668823296189,7.0,M,Graduate School,Tokyo,Yes
60.0,37424.945091853195,Suburban,Single,0.6287122081503187,7.670213944547882,6.0,M,College,Tokyo,No
52.0,31417.20670480066,Urban,Single,0.2711933831497485,7.150902631889873,4.0,M,High School,Tokyo,Yes
51.0,69668.92821057912,Urban,Divorced,0.7254942983234057,6.203356292104822,5.0,F,High School,Osaka,Yes
51.0,48927.170691827945,Suburban,Divorced,0.27988274663747703,7.2097566740596415,3.0,M,College,Osaka,Yes
52.0,60908.24865997708,Urban,Divorced,0.3364464547248889,5.988830740763603,5.0,M,College,Kyoto,Yes
53.0,70278.41869184133,Rural,Single,0.15334461998922927,6.247156739225308,3.0,F,High School,Tokyo,No
54.0,59453.803909734415,Urban,Divorced,0.48823681667391444,6.032068952757419,5.0,M,College,Osaka,Yes
67.0,45075.73501256786,Urban,Single,-0.08137839570824884,7.98073731254618,5.0,F,High School,Tokyo,Yes
47.0,45045.6774447342,Suburban,Single,1.220961285576939,6.039550005123706,7.0,M,Graduate School,Tokyo,Yes
39.0,57282.31052612554,Urban,Divorced,0.8990189844723985,7.073644012556784,6.0,M,High School,Tokyo,Yes
51.0,55158.50879517153,Rural,Divorced,0.1681425423443848,7.365863956179907,3.0,M,High School,Osaka,No
51.0,49396.80583245842,Suburban,Married,,5.261902621846151,5.0,M,Graduate School,Kyoto,No
70.0,62328.72593962105,Suburban,Divorced,0.15159851357005721,6.57182488864354,4.0,M,Graduate School,Kyoto,Yes
50.0,67162.61039981265,Rural,Married,-0.25103093974950236,6.062750412995174,7.0,F,College,Tokyo,No
46.0,48647.107268693835,Urban,Married,0.18154148764673103,7.393671738029265,9.0,M,College,Osaka,Yes
63.0,39751.47113086655,Suburban,Single,0.4736783139925244,6.7336272299697475,5.0,F,High School,Kyoto,Yes
62.0,68973.33855391038,Urban,Married,,5.979498087159136,6.0,M,High School,Kyoto,Yes
,67088.12019406578,Urban,Single,0.23803811635076447,6.219210127645629,6.0,M,College,Kyoto,Yes
47.0,49021.31497467527,Suburban,Married,-0.46159450864979357,4.616408287051277,6.0,F,Graduate School,Tokyo,No
39.0,64397.22760654302,Urban,Married,0.42758986981722874,7.770927319104907,6.0,,High School,Kyoto,Yes
57.0,42272.68922912841,Rural,Married,-0.06730129003348614,5.612320055647112,4.0,F,Graduate School,Kyoto,No
48.0,57293.92437777509,Suburban,Married,0.08778453485910556,7.519219771621618,5.0,F,High School,Kyoto,Yes
47.0,49742.70469364969,Rural,Married,-0.2710510486877881,4.372049230020377,6.0,M,College,Osaka,No
47.0,54504.62990614682,Urban,Single,0.7074864979052619,5.657734439953722,6.0,M,College,Osaka,Yes
69.0,39407.75885375358,Suburban,,-0.28591506140765394,7.028531961577294,6.0,M,College,Osaka,Yes
52.0,38546.232073337014,Urban,Single,0.30170643162560984,6.023245727557093,5.0,F,High School,Osaka,Yes
56.0,42616.18052766869,Suburban,Single,0.12023388248632277,5.8726852537156455,4.0,F,High School,Kyoto,No
44.0,42154.31074948326,Rural,Divorced,0.5975364776186458,5.040262089949854,4.0,M,Graduate School,Osaka,Yes
50.0,53194.754143983984,Rural,Married,0.006928670598045278,6.014592255523946,6.0,M,College,Osaka,No
48.0,60777.36533822207,Suburban,Divorced,0.9727410694532242,6.514066222533957,5.0,F,Graduate School,Tokyo,Yes
36.0,60230.81468864348,Urban,Divorced,0.54225403767858,7.082186608803923,6.0,M,High School,Osaka,Yes
46.0,64656.9500999194,Suburban,Divorced,0.1333341602403462,5.898840331035948,5.0,M,Graduate School,Tokyo,No
45.0,72871.299075227,Rural,Married,-0.23466580868714082,4.7095186490206675,,M,,Tokyo,No
35.0,60220.70347072907,Suburban,Divorced,1.333693469894743,5.066597522273941,4.0,F,High School,Tokyo,Yes
41.0,40587.45311790294,Urban,Married,-1.2484485345168241,5.710545474985035,4.0,M,Graduate School,Tokyo,No
42.0,48840.740050678454,Suburban,Married,-0.7363014876788833,3.504705359779212,7.0,F,High School,Tokyo,No
,73861.30938040053,Urban,Divorced,0.19366617715720053,8.021687656276097,5.0,M,College,Tokyo,Yes
59.0,54412.01764560707,Rural,Married,0.6872119230550748,6.067935475503708,4.0,M,College,Kyoto,No
56.0,40836.97472580991,Urban,Married,0.11962020902506251,6.356279451394309,3.0,M,College,Kyoto,
52.0,60814.25529103723,Suburban,Divorced,0.2268026653232948,5.782589226183449,3.0,F,High School,Tokyo,Yes
