Age,Monthly Income,Location Code,Marital Status,Brand Loyalty,Online Activity,Years subscribed,Gender,Education Level,City,Renew
55.0,4801.213709265295,Urban,Single,-0.2813584464804248,4.30896479024393,6.0,Female,Graduate School,New Castle,Yes
43.0,5459.559833797204,Rural,Married,0.6083889913798584,6.5659330098190765,1.0,Female,College,Manchester,No
49.0,4443.7913213668935,Urban,Single,-0.7527378505487864,4.736428539415096,5.0,Male,High School,Manchester,Yes
52.0,5459.830291103555,Rural,Single,-0.08716800707523928,5.09722798202643,6.0,Female,Graduate School,London,No
71.0,4176.979977196697,Urban,Single,0.5624655506667202,4.277163046887964,2.0,Female,College,London,Yes
48.0,5081.021169660768,Rural,Married,0.7364173882994606,6.193630470016746,4.0,Male,High School,New Castle,No
48.0,3706.5884839805876,Suburban,Single,0.4430637610676859,6.787963110199311,5.0,Female,College,,Yes
31.0,,Urban,Divorced,0.12483869962622762,7.919721032467092,4.0,Male,High School,London,Yes
47.0,5765.023654577706,Rural,Divorced,0.18309993968148636,6.145347426369092,5.0,Male,Graduate School,New Castle,No
59.0,6457.596288391167,Urban,Divorced,-0.07298795795675297,3.4087824114762375,4.0,Female,College,London,
51.0,6437.436197493092,Suburban,Married,0.3620493435181783,7.670088023898581,6.0,Female,High School,New Castle,No
51.0,5051.993364364347,Urban,Married,0.5404708654897366,6.3879297286111,5.0,Female,High School,London,Yes
62.0,7541.1209027534005,Rural,Married,-0.3949118652722299,4.393150342066349,3.0,Male,Graduate School,New Castle,Yes
51.0,5724.341477187294,Rural,Divorced,0.28432370765329296,5.748699702657651,7.0,Female,High School,New Castle,No
58.0,1875.5352842327356,Urban,,-0.1334958612079929,5.932718840186134,4.0,Male,College,New Castle,Yes
30.0,5473.411315324401,Rural,Single,0.31916345304858385,5.362559181368268,5.0,Male,College,Manchester,No
60.0,3979.7927488498035,Urban,Single,0.7293986606943679,6.783104469853761,5.0,Female,Graduate School,,Yes
53.0,5858.048492141403,Rural,Married,0.440720007892405,7.197022491032311,5.0,Female,College,Manchester,No
43.0,6318.528879186779,Suburban,Married,0.46059624313719016,6.927512163628235,6.0,Male,Graduate School,New Castle,No
34.0,5558.840825244953,Rural,Married,0.9263516375449777,6.049630509271846,6.0,Male,Graduate School,New Castle,No
41.0,5031.308909287543,Rural,Married,,6.269952183182714,5.0,Male,High School,Manchester,No
49.0,4712.523020843153,Suburban,Married,0.32234454259369083,5.794123585236665,6.0,Female,Graduate School,New Castle,Yes
45.0,6217.9745326417615,Rural,Divorced,0.32422384423675915,7.401499731150641,3.0,Female,High School,Manchester,No
59.0,4941.790212501124,Rural,Single,,5.0310444615491265,3.0,Male,,New Castle,No
46.0,3904.4673238469722,Suburban,Single,-0.5083473211862224,5.23336474306838,4.0,Female,High School,Manchester,Yes
41.0,5542.5535463255355,Rural,Married,-0.07770702030778417,5.910583983812082,7.0,Male,High School,New Castle,No
52.0,5457.444217772123,Suburban,Married,-0.06329594201953151,4.836764002029206,5.0,Male,Graduate School,New Castle,No
50.0,4699.641933136116,Urban,Married,-0.1410492214198098,5.385402768743823,4.0,Female,College,Manchester,Yes
52.0,5420.712979841665,Urban,Divorced,0.35114869641591406,7.229865751651898,5.0,Female,College,New Castle,Yes
33.0,6168.525381065022,Rural,Divorced,0.33097982301253737,6.3946960725662585,7.0,Male,High School,London,No
65.0,3616.9136235684064,Urban,Single,-0.4977519692824093,3.7243398340525493,5.0,Female,High School,Manchester,Yes
45.0,5564.678437153788,Rural,Married,0.6112470896649586,7.773406991866567,4.0,Female,College,London,No
,4479.303784763452,Suburban,Divorced,-0.29659189346554965,6.008788143540612,6.0,Male,Graduate School,,Yes
53.0,5397.0654850409155,Suburban,Married,0.7743715903355769,6.174303294680024,5.0,Female,Graduate School,London,No
51.0,4446.36434355943,Urban,Married,0.5599304707389499,3.8726041062589753,4.0,Female,Graduate School,London,Yes
43.0,7121.428847779499,Urban,Divorced,-0.8081773358307157,4.52327899903959,4.0,Male,High School,London,Yes
74.0,5012.242123878396,Rural,Divorced,-0.02396762042972006,4.72898428897566,5.0,Female,College,Manchester,No
58.0,5627.215252559854,Rural,Married,0.7344238561023796,6.643140690826759,4.0,Female,College,New Castle,
54.0,4978.6733100244255,Rural,Married,0.546166026261969,5.618808892682286,3.0,Female,High School,Manchester,No
51.0,4438.988923084626,Urban,Divorced,-0.13149479331883224,,3.0,Female,Graduate School,Manchester,Yes
53.0,4329.206729037346,Urban,Single,0.43713499434131176,4.832368633294685,3.0,Male,College,New Castle,Yes
44.0,5573.732793527116,Rural,Divorced,0.2086244859539571,7.269434324843853,6.0,Male,Graduate School,Manchester,No
61.0,6523.443596445115,Rural,Single,-0.12953460750208828,7.299179472334411,5.0,Female,Graduate School,Manchester,No
42.0,5698.330034375839,Urban,Married,0.14450701571871857,6.2128515346417625,4.0,Female,High School,New Castle,No
46.0,6038.035313368043,Rural,Divorced,0.6098152412210684,8.068433882816821,4.0,Female,High School,Manchester,No
42.0,6037.046474248233,Urban,Single,0.8851683607504633,6.622524944034437,3.0,Male,College,New Castle,Yes
54.0,4481.828493405675,Rural,Married,0.3698972954999966,4.951088549964532,6.0,Female,Graduate School,Manchester,No
64.0,5537.41831124554,Urban,Single,-0.19272087738479865,6.654053416905882,8.0,Male,High School,Manchester,No
,7493.53107192336,Rural,Married,0.6303417841203929,9.678569340926472,5.0,Female,High School,Manchester,No
47.0,6762.1550777092125,Suburban,Single,-0.47562926442671605,5.575120589154685,3.0,Female,College,New Castle,Yes
49.0,5985.992090488397,Rural,Divorced,0.6788259121865603,8.55220580690221,4.0,Female,College,Manchester,No
,3905.03944320587,Urban,Divorced,-0.670481342618196,5.709250216488912,6.0,Female,Graduate School,New Castle,Yes
54.0,6136.078918626177,Rural,Single,0.07219897023498491,5.488709704453668,4.0,Female,Graduate School,Manchester,No
44.0,6598.786731243447,Suburban,Single,0.01762255818784103,8.044575333772576,3.0,Female,High School,New Castle,Yes
36.0,4893.770137129614,Suburban,Single,0.34272452862559205,4.195144094921396,4.0,Male,College,New Castle,No
50.0,6303.69197054302,Rural,Married,-0.4261610251670618,,6.0,Male,Graduate School,Manchester,No
48.0,5342.505336951331,Rural,Single,0.39587127575679504,5.871249734339318,5.0,Male,Graduate School,New Castle,No
46.0,6443.056718446613,Urban,Single,-0.0023853732035775677,5.799358722067062,2.0,Male,College,New Castle,
48.0,6434.867221055501,Rural,Married,-0.057572127425426195,6.192628026616757,6.0,,High School,New Castle,No
52.0,6363.6469096233695,Suburban,Married,0.21017985776391218,7.515466608453437,5.0,Male,College,London,No
50.0,3021.5688842032423,,Divorced,0.576264172671227,6.259306202146524,4.0,Male,High School,London,Yes
41.0,4811.376401477567,Rural,Married,0.3135499163017429,4.782807471060716,6.0,Male,College,London,No
36.0,3511.4743780314934,Urban,,0.3499891737396986,5.019023857833734,5.0,Male,Graduate School,Manchester,Yes
49.0,3865.4322094397066,Urban,Single,0.03225193746980762,4.500336065794326,4.0,Male,College,New Castle,Yes
61.0,6268.619099291905,Suburban,Married,0.5166755568130337,8.016132988665014,5.0,Male,High School,Manchester,No
47.0,6669.039828916042,Rural,Divorced,0.12376731658678672,5.559078133723204,2.0,Male,High School,Manchester,Yes
51.0,6097.134215986069,Rural,Married,-0.1987613935133079,6.2167213460160715,7.0,Male,College,London,No
39.0,4274.62049690245,Urban,Divorced,0.07070043182498063,5.058368559515559,4.0,Female,,Manchester,Yes
54.0,6084.964129150309,Rural,Divorced,0.5483334568884264,7.4515008492400545,6.0,Male,Graduate School,Manchester,No
,6062.511698233831,Suburban,Divorced,-0.3122614828003688,3.8576306083743286,,Male,College,London,Yes
48.0,6381.4008345513275,Rural,Married,0.19021972445510588,7.201435905373937,6.0,Male,,New Castle,No
35.0,6006.555661381018,Rural,Divorced,1.1386943558755371,9.359356078111833,0.0,Male,Graduate School,New Castle,No
58.0,3218.352199311274,Suburban,Divorced,0.11768305336090948,5.425634265522122,,Female,,London,Yes
34.0,5541.195463761592,Rural,Single,1.1897093533939067,7.269971559785189,6.0,Male,College,New Castle,No
50.0,5759.063349492945,Urban,Married,0.7381648617488313,3.9802029272259856,4.0,Female,,London,Yes
68.0,5047.996537447343,Urban,Divorced,-0.4653046115373608,1.90507253804319,4.0,Female,Graduate School,Manchester,Yes
42.0,2773.4332090743574,Suburban,Married,0.45321732983719437,5.70002716297561,4.0,Female,High School,London,Yes
48.0,4876.780704519545,Rural,Married,0.4665814944947299,6.045286839044114,4.0,Female,College,London,No
48.0,5177.849352092712,Urban,Divorced,-0.7659486809060752,4.24815019076706,2.0,Male,Graduate School,New Castle,Yes
45.0,6053.6307664162105,Urban,Married,0.21040105934090825,7.8247763912736,5.0,Female,College,Manchester,No
45.0,5291.636710055898,Suburban,Single,-0.4601284526409556,5.166985501881136,6.0,Male,High School,New Castle,No
48.0,,Rural,Married,0.2259061183724791,6.17404699188045,4.0,Male,High School,London,No
61.0,5090.020477149588,Suburban,Single,-0.11256655129706516,4.206310491960234,2.0,,College,Manchester,Yes
53.0,5915.111928421109,Rural,Married,-0.05429424878325689,6.476506725315758,6.0,Male,Graduate School,London,No
27.0,6562.0549360871155,Suburban,Married,1.0989353520079161,8.313019728430596,5.0,Female,High School,New Castle,No
32.0,5459.199556417488,Rural,Married,0.4617628776645729,6.0267338881837285,4.0,Male,,New Castle,No
46.0,5386.070045829119,Rural,Married,0.5850569298601289,5.4089622270811795,4.0,Female,High School,London,No
53.0,4628.591103914775,Urban,Married,-0.5616337868789059,4.934967825705394,4.0,Male,College,,Yes
49.0,4826.208301849653,Urban,Divorced,-0.638385612925671,4.483779584086114,4.0,Female,College,London,Yes
42.0,6194.755739150501,Rural,Divorced,0.07044219950957627,6.898819399670257,3.0,Male,High School,London,Yes
42.0,7061.259496333823,Rural,Married,0.07375561209212535,7.639436780027886,5.0,Female,College,London,No
36.0,5365.386276594463,Suburban,Married,0.1968178575524236,6.18850154482221,6.0,Female,Graduate School,London,No
46.0,6142.443011293723,Rural,Married,0.34171142245024666,7.068822248353605,6.0,Male,Graduate School,Manchester,No
54.0,7188.554022765614,Urban,Divorced,-0.30820193424477904,4.866960880493521,3.0,Male,Graduate School,Manchester,Yes
47.0,2942.601587096911,Urban,Divorced,0.08582386098697176,6.381486423106363,6.0,Female,College,Manchester,
46.0,6662.0054535131785,Rural,Married,-0.0932310271964979,6.04920254442497,8.0,Female,Graduate School,New Castle,
51.0,6414.2893728890285,Suburban,Single,0.14481892123662796,4.494196866834261,5.0,Male,Graduate School,New Castle,No
30.0,5380.906985090585,Urban,Married,0.14320432058953528,5.8109505348494315,4.0,Female,College,New Castle,Yes
60.0,6903.617282782796,Suburban,Divorced,-0.974001876991238,5.318893609403203,2.0,Female,College,New Castle,Yes
47.0,5433.158988967246,Suburban,Divorced,0.15323520148031206,5.242094020978441,3.0,Female,Graduate School,Manchester,No
48.0,5912.14225365141,Rural,Married,0.8036191311613511,7.793710698356364,6.0,Male,High School,New Castle,No
50.0,5670.022706365428,Urban,Married,-0.8264307752338941,5.285501183746021,4.0,Male,Graduate School,New Castle,Yes
38.0,4926.698455347346,Suburban,Divorced,0.2885710424298331,4.816580687412544,5.0,Female,High School,Manchester,Yes
48.0,5065.774048111148,Urban,Married,0.31490571985096605,4.75069779692542,4.0,Male,High School,Manchester,No
55.0,4243.9553212565315,Urban,Single,-0.16905712419258861,7.180573825162103,4.0,Male,College,New Castle,Yes
47.0,5713.762492261372,Suburban,Divorced,-0.282440724127689,5.249986012060411,4.0,Male,College,Manchester,Yes
35.0,5647.344324071546,Suburban,Married,-0.053751350895870076,6.89902919295253,6.0,Female,Graduate School,Manchester,Yes
47.0,5169.477724971174,Suburban,Single,0.008370454883240147,6.249170552872241,3.0,Male,College,New Castle,Yes
35.0,4903.20331741291,Suburban,Divorced,0.558144675684709,7.560285776926685,4.0,Female,High School,,Yes
57.0,5583.081825027497,Rural,Married,-0.324615478181046,4.934653829904727,7.0,Female,College,New Castle,No
56.0,2679.5177321007945,Urban,Divorced,-0.4435298409822138,3.957938690624082,7.0,Male,College,Manchester,Yes
35.0,6091.5187197656915,Urban,Single,-0.17973795168540335,6.416092446588446,5.0,Female,Graduate School,New Castle,Yes
,4359.654053047033,Urban,Divorced,-1.2315819944560975,3.8589254777852102,4.0,Male,,New Castle,Yes
54.0,6954.711041667257,Suburban,Married,0.11935370997135514,6.706883535967451,7.0,Male,Graduate School,London,Yes
47.0,5224.342964415002,Rural,Married,0.5119003621097409,5.999113209291464,3.0,Male,College,Manchester,No
42.0,6014.9943651028125,Urban,Single,0.501883888172475,5.64182780069111,1.0,Female,College,New Castle,Yes
40.0,4715.07062366197,Suburban,Single,0.3908086634876904,4.47541428402159,7.0,Male,College,Manchester,No
55.0,7443.055663754442,Suburban,Married,0.13748820950044555,9.440397768493545,6.0,Female,High School,New Castle,No
53.0,5403.934416375296,Suburban,Divorced,-0.7354033336511623,6.313505623611348,4.0,Female,Graduate School,New Castle,Yes
64.0,6878.004546713789,Rural,Married,0.3408135871128418,8.502117110976505,5.0,Male,High School,London,No
35.0,5746.964023470073,Rural,Divorced,0.43804374693024006,8.379222341725646,4.0,Female,College,New Castle,Yes
49.0,5858.934314043661,Suburban,Divorced,0.2902761745440906,5.57342482681697,4.0,Female,,London,Yes
46.0,6387.279801724872,Suburban,Single,-0.17838833225709738,6.134720994246478,3.0,Male,High School,Manchester,Yes
40.0,2694.132885973719,Suburban,Single,-0.13735536044300523,5.841356361037221,4.0,Female,College,Manchester,Yes
60.0,5148.127121681088,Rural,Married,-0.14074559338950943,3.7445414921546956,4.0,Male,High School,London,No
34.0,5770.761983361025,Urban,Single,0.39302647912617866,6.952226497429847,2.0,Female,College,Manchester,Yes
48.0,5310.64702532013,Suburban,Divorced,-0.5856715477081758,4.89428127570458,2.0,Female,College,New Castle,Yes
37.0,5119.840492926222,Rural,Married,0.9470595557324958,8.42668013396641,1.0,Female,College,London,No
42.0,5283.00716735546,Suburban,Divorced,0.15831489701799012,5.855067910240955,4.0,Male,High School,London,Yes
45.0,6011.444410178962,Rural,Single,0.41115926144412873,7.599482502915764,5.0,Female,High School,New Castle,No
59.0,6609.324060075674,Suburban,Single,0.196034337816149,6.303527260475413,6.0,Male,High School,New Castle,No
38.0,5696.023031445016,Suburban,Single,0.09819722999266833,6.324193464212549,6.0,Male,Graduate School,Manchester,No
54.0,6130.93123470618,Urban,Single,0.5846698242853043,4.625036205311078,1.0,Male,High School,Manchester,Yes
40.0,4864.046691874301,Rural,Divorced,-0.05363063719096445,5.797978189845421,4.0,Female,High School,London,Yes
55.0,6683.600457972059,Suburban,Married,0.4881994301604127,7.855044403023558,6.0,Female,High School,Manchester,No
50.0,5153.125738172342,Urban,Single,-0.3931586188011601,3.6552306478005887,5.0,Female,College,New Castle,Yes
44.0,5948.21471340823,Rural,Divorced,-0.659856139007628,4.525968152114944,3.0,Male,High School,New Castle,Yes
37.0,5190.442741686306,Urban,Divorced,-0.17498382445090116,6.683706619491958,6.0,Male,Graduate School,London,Yes
44.0,4708.314370714239,Suburban,Married,-0.07811221049680264,2.3928011542921253,6.0,Male,,New Castle,No
58.0,,Suburban,Married,-0.5117242110078725,6.185983803083697,7.0,Female,High School,London,No
40.0,4482.689737534063,Urban,Single,0.13856446906221737,7.8137564836270235,3.0,Female,Graduate School,London,Yes
56.0,6563.752775693997,Rural,Divorced,-0.29730814205565675,6.768213237944888,10.0,Female,Graduate School,London,No
41.0,5459.706042103246,Suburban,Married,0.7391624653759826,7.075162089529667,4.0,Female,Graduate School,London,No
36.0,5392.853563679901,Urban,Divorced,0.48123890636005423,4.731238985445953,5.0,Female,College,London,Yes
54.0,6270.7550806570625,Rural,Divorced,-0.021607879418228254,5.861679917163942,8.0,Male,High School,New Castle,No
38.0,6518.287859092656,Rural,Married,0.37416578187859145,7.5060578663541895,5.0,Female,Graduate School,Manchester,No
64.0,6492.88883732848,Urban,Married,-0.3737889908310633,3.249579793110984,4.0,Male,College,New Castle,Yes
50.0,5268.599627369987,Urban,Divorced,0.09842114701254825,4.8956859045271575,5.0,Female,College,New Castle,Yes
45.0,2748.8811951314224,Urban,Divorced,0.07555636817822528,6.677009783971081,6.0,Female,College,Manchester,Yes
42.0,5230.688887423636,Suburban,Divorced,0.41352802198575483,6.256948241761687,4.0,Female,High School,Manchester,Yes
50.0,4965.121740629385,Suburban,Single,0.3481248337244123,6.355197604865003,6.0,Male,College,Manchester,No
42.0,5414.123807687138,Urban,Single,-0.7128598433599134,6.505496562985003,7.0,Male,College,Manchester,Yes
42.0,5746.580366925433,Urban,Single,0.20908474952897343,5.271397008258524,5.0,Female,,London,Yes
50.0,5457.402490623675,Urban,Single,0.0741119223791823,,3.0,Female,Graduate School,London,Yes
51.0,6459.219777764154,Rural,Married,0.5885488825990984,7.655772690296284,6.0,Male,Graduate School,Manchester,No
52.0,3346.389351638543,Rural,Divorced,-0.04557277688422087,5.042746392712923,4.0,Male,College,New Castle,Yes
54.0,5362.880387691341,Suburban,Married,-0.48583231430488005,4.6513580706208195,3.0,Female,College,London,Yes
38.0,4243.370071182737,Urban,Divorced,0.043656298456745804,5.942825257811396,6.0,Male,Graduate School,Manchester,Yes
50.0,4114.876343518714,Urban,Divorced,0.0003311993403896374,7.123150436221416,5.0,Female,High School,Manchester,Yes
